2016-10-24,-0.58
2016-10-24,-0.82
2016-10-24,2.32
2016-10-25,-0.42
2016-10-25,5.83
2016-10-25,-0.58
2016-10-25,-0.82
2016-10-25,2.32
2016-10-26,-0.43
2016-10-26,5.91
2016-10-26,-0.57
2016-10-26,-0.82
2016-10-26,2.34
2016-10-27,-0.43
2016-10-27,5.95
2016-10-27,-0.57
2016-10-27,-0.82
2016-10-27,2.39
2016-10-28,-0.44
2016-10-28,5.99
2016-10-28,-0.57
2016-10-28,-0.82
2016-10-28,2.34
2016-10-31,-0.43
2016-10-31,5.91
2016-10-31,-0.57
2016-10-31,-0.82
2016-10-31,2.3
2016-11-01,-0.44
2016-11-01,6.03
2016-11-01,-0.56
2016-11-01,-0.82
2016-11-01,2.19
2016-11-02,-0.42
2016-11-02,5.89
2016-11-02,-0.56
2016-11-02,-0.82
2016-11-02,2.16
